,path,deposit_id,name,longitude,latitude,deposit_type,url
0,mrdata_json/ree/691.json,691,Bangalore,,,['placer-unc'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=691
1,mrdata_json/ree/223.json,223,Meponda,34.68552777777777,-12.872069444444444,['alk-ig'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=223
2,mrdata_json/ree/405.json,405,Coleroon - Sirkazhi,12.601319444444444,11.459652777777778,['placer-sh'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=405
3,mrdata_json/ree/232.json,232,Nosy Komba,48.12231481481447,48.10514814814781,['alk-ig'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=232
4,mrdata_json/ree/749.json,749,M'Fouati,,,['oth-pb'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=749
5,mrdata_json/ree/7.json,7,Bailundo,-11.87973611111111,-12.348069444444445,['carb'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=7
6,mrdata_json/ree/183.json,183,Gremyakha-Vyrmes,33.6195740740744,33.629620370370695,['alk-ig'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=183
7,mrdata_json/ree/225.json,225,Miask,,,['alk-ig'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=225
8,mrdata_json/ree/95.json,95,"Venturi Township (Township 107, Spanish River)",-80.96297685185218,47.33702314814781,['carb'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=95
9,mrdata_json/ree/523.json,523,Northeast Dunes,,,['placer-sh'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=523
10,mrdata_json/ree/176.json,176,Eden Lake,54.934652777777444,54.978231481481146,['alk-ig'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=176
11,mrdata_json/ree/607.json,607,Yarraman,,,['placer-sh'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=607
12,mrdata_json/ree/199.json,199,Karsakpai,67.53691203703738,49.003578703703376,['alk-ig'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=199
13,mrdata_json/ree/323.json,323,Longnan (Zudong?),26.845222222222223,25.346888888888888,['ion-ad'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=323
14,mrdata_json/ree/402.json,402,Cheyne Bay,-32.55451388888922,-35.109791666667,['placer-sh'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=402
15,mrdata_json/ree/253.json,253,Synnyr,58.80314814814842,57.896203703704046,['alk-ig'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=253
16,mrdata_json/ree/732.json,732,Schevchenko,,,['phos'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=732
17,mrdata_json/ree/503.json,503,Moreton Island,155.94911574074075,152.93939351851853,['placer-sh'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=503
18,mrdata_json/ree/472.json,472,Kembajan,2.4209490740741306,0.5898379629629639,['placer-sh'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=472
19,mrdata_json/ree/529.json,529,Pebane district,38.459124999999666,37.54273611111078,['placer-sh'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=529
20,mrdata_json/ree/249.json,249,Srednevorogovskii,91.55090277777744,91.07118055555522,['alk-ig'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=249
21,mrdata_json/ree/552.json,552,Ross,,,['placer-sh'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=552
22,mrdata_json/ree/205.json,205,Konder,59.7776157407408,58.4956712962963,['alk-ig'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=205
23,mrdata_json/ree/566.json,566,Stratham South,117.50042592592254,115.01625925925592,['placer-sh'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=566
24,mrdata_json/ree/550.json,550,Ranong,,,['placer-sh'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=550
25,mrdata_json/ree/662.json,662,Oak Grove,-87.58476851851886,-87.55017129629663,['placer-al'],https://mrdata.usgs.gov/to-json.php?db=ree&id=rec_id&labno=662
