,path,deposit_id,name,longitude,latitude,deposit_type,url
0,mrdata_json/sedcu/691.json,691,['White Mesa district'],-111.38305555556,36.666666666667,['Uncl.'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=691
1,mrdata_json/sedcu/223.json,223,['Weining'],104.2,26.85,['Redbed Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=223
2,mrdata_json/sedcu/405.json,405,['Thundercloud Creek'],-126.63305555556,62.668055555556,['Reduced facies Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=405
3,mrdata_json/sedcu/232.json,232,"['TongGuTang', 'CheJiang Area']",112.16666666667,26.25,['Redbed Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=232
4,mrdata_json/sedcu/749.json,749,['Andarapa'],-73.375,-13.500555555556,['Redbed Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=749
5,mrdata_json/sedcu/7.json,7,"['Meridja', 'Merija']",-2.9666666666667,31.5,['Redbed Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=7
6,mrdata_json/sedcu/183.json,183,['Dzhergalansk'],79.0,42.633333333333,['Reduced facies Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=183
7,mrdata_json/sedcu/225.json,225,['CheJiang'],112.56666666667,26.783333333333,['Redbed Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=225
8,mrdata_json/sedcu/95.json,95,['Chernorechenskaya'],87.25,68.25,['Uncl.'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=95
9,mrdata_json/sedcu/523.json,523,['Kirkwood'],-61.149722222222,46.166666666667,['Uncl.'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=523
10,mrdata_json/sedcu/176.json,176,['Mangyshlak Peninsula-Karaduan'],51.0,44.5,['Uncl.'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=176
11,mrdata_json/sedcu/607.json,607,['Little Ridge-pit 13'],-64.737222222222,45.647222222222,['Redbed Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=607
12,mrdata_json/sedcu/199.json,199,['Kungitang'],74.033333333333,39.733333333333,['Redbed Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=199
13,mrdata_json/sedcu/323.json,323,['Dolembreux'],5.6166666666667,50.533333333333,['Uncl.'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=323
14,mrdata_json/sedcu/402.json,402,['Reg (central Redstone)'],-126.76666666667,63.05,['Uncl.'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=402
15,mrdata_json/sedcu/253.json,253,['Nong Khoum Thong'],105.63333333333,14.333333333333,['Uncl.'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=253
16,mrdata_json/sedcu/732.json,732,['Boleo'],-112.5,27.166666666667,['Reduced facies Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=732
17,mrdata_json/sedcu/503.json,503,['Missoula National'],-115.74361111111,47.504444444444,['Revett Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=503
18,mrdata_json/sedcu/472.json,472,"['Castle River, Loaf Mountain-3']",-114.10277777778,49.1925,['Reduced facies Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=472
19,mrdata_json/sedcu/529.json,529,['Musgrave showing'],-60.341388888889,46.13,['Reduced facies Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=529
20,mrdata_json/sedcu/249.json,249,['Lampang'],99.916666666667,18.566666666667,['Redbed Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=249
21,mrdata_json/sedcu/552.json,552,['Salmon River'],-60.308055555556,45.9125,['Reduced facies Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=552
22,mrdata_json/sedcu/205.json,205,"['Hadilik', 'KuQa']",87.0,37.633333333333,['Redbed Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=205
23,mrdata_json/sedcu/566.json,566,['Kerrs Mills'],-63.570555555556,45.772777777778,['Redbed Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=566
24,mrdata_json/sedcu/550.json,550,"['Colonial Copper', 'Dorchester']",-64.476388888889,45.928611111111,['Redbed Cu'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=550
25,mrdata_json/sedcu/662.json,662,['Uinta'],-111.51666666667,40.616666666667,['Uncl.'],https://mrdata.usgs.gov/to-json.php?db=sedcu&id=rec_id&labno=662
